Name,Gender,Race,Level,HexID,ID,Server,Date First Logged,Date Modified
Killerswift,Male,Human,23834,5F209E,6234270,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Lenarena,Female,Human,27493,5F22BA,6234810,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Phame,Male,Human,48630,5F2373,6234995,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Faoileann,Female,Human,21842,5F2415,6235157,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Nizuto,Male,Elf,32014,5F25E2,6235618,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Luabell,Female,Elf,70623,5F2686,6235782,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Dagdaeus,Male,Giant,42736,5F27F1,6236145,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Rainsworth,Female,Elf,9299,5F2CCF,6237391,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Vanishdawn,Male,Human,362,5F2E78,6237816,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Randomcheese,Female,Human,29164,5F2F3E,6238014,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Nelleek,Female,Human,61346,5F3058,6238296,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Demisorael,Male,Elf,31016,5F3322,6239010,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Ginmoku,Female,Human,22590,5F3379,6239097,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
raitoxoda,Male,Human,3110,5F35E2,6239714,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Liaison,Female,Elf,32128,5F36D3,6239955,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
RZR+Alexina,Female,Human,16905,5F378C,6240140,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
roskrieger,Male,Human,30320,5F38FE,6240510,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Crossangel,Female,Human,11658,5F3922,6240546,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Darkreid,Male,Human,31355,5F396B,6240619,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Gearthe,Female,Elf,30776,5F3BA9,6241193,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
IDakota,Male,Elf,40727,5F3CA0,6241440,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
staciar,Female,Human,27685,5F3F18,6242072,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Lny,Female,Elf,20708,5F3F3B,6242107,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Xenaro,Male,Giant,23184,5F3FBD,6242237,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Oxykodone,Male,Elf,21145,5F3FF2,6242290,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Yooii,Male,Human,29340,5F404F,6242383,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Astrokalis,Male,Human,75864,5F4277,6242935,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Ericia,Female,Elf,23531,5F4437,6243383,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Xiaois,Male,Human,29755,5F44FC,6243580,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Imeria93,Female,Elf,24762,5F4639,6243897,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Koath,Male,Giant,5470,5F475A,6244186,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Kressent,Female,Human,21142,5F484D,6244429,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Caissa,Female,Human,58645,5F5056,6246486,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Miniake,Female,Human,22964,5F511D,6246685,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Balthis,Female,Human,19277,5F5465,6247525,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Riyalgo,Male,Giant,3635,5F5581,6247809,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Distortion13,Female,Elf,63553,5F559A,6247834,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Sugarnips+Alexina,Male,Elf,3063,5F559D,6247837,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Vastramund,Male,Human,48115,5F5AE9,6249193,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
loisibros82,Female,Human,21105,5F5B58,6249304,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Synax,Male,Human,46362,5F5BDE,6249438,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Bluepanties,Female,Elf,43807,5F5CAC,6249644,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Samagiah,Female,Human,24273,5F619A,6250906,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Kao973,Male,Human,10506,5F6280,6251136,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Feomatar,Male,Elf,28672,5F657B,6251899,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Rafaell,Male,Giant,29274,5F662B,6252075,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Geminiprime,Male,Human,48841,5F68E1,6252769,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
timinator,Male,Human,21901,5F6918,6252824,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Ninjai,Male,Human,200,5F696E,6252910,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
starfoe,Female,Elf,21594,5F6AE9,6253289,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Claugh,Male,Human,24587,5F6B24,6253348,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
bowmen,Male,Human,25580,5F6D02,6253826,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Moomoomeoow,Female,Human,21528,5F6D45,6253893,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Zankiatsu,Male,Human,22279,5F6E2C,6254124,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
dra011+Alexina,Male,Human,15941,5F7437,6255671,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Manilakai,Male,Human,5100,5F753B,6255931,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
xninjabluex,Male,Human,46898,5F765B,6256219,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Priestbilly,Male,Human,51977,5F7771,6256497,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Mynakitty,Female,Elf,24840,5F7BFE,6257662,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Summiee+Alexina,Female,Human,10350,5F7C06,6257670,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Risaoko,Female,Human,21409,5F7D81,6258049,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
katiepoo2,Female,Human,22732,5F8212,6259218,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Shirkzen,Male,Human,23231,5F84E7,6259943,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Camychan,Female,Elf,29906,5F8716,6260502,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
zuneily,Female,Human,12109,5F8824,6260772,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
flora112,Female,Human,10295,5F8950,6261072,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Starlearner,Female,Elf,12915,5F897D,6261117,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Tivadar+Alexina,Male,Human,1250,5F89AD,6261165,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Ethanscotty,Female,Human,10293,5F8A45,6261317,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Jtjing,Male,Giant,20963,5F8A64,6261348,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Scarletwrath+Alexina,Female,Human,20824,5F8AF9,6261497,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Hahy,Female,Human,21152,5F8B4E,6261582,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Solocord,Male,Human,26332,5F8C64,6261860,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Waterxx,Male,Human,9814,5F8D31,6262065,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Lunarion+Alexina,Female,Human,431,5F8DA8,6262184,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Levitisk,Female,Human,31011,5F8E10,6262288,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Kamuiroku,Male,Human,779,5F91AE,6263214,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Bluerare,Male,Human,20660,5F91C9,6263241,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Cheonsayukki,Female,Human,932,5F9373,6263667,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Bluyu,Female,Elf,28864,5F9427,6263847,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Iseully,Male,Human,22298,5F947B,6263931,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Elovven,Female,Elf,6742,5F973E,6264638,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
yukkihime,Female,Human,393,5F98DA,6265050,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Iyse+Alexina,Female,Human,34504,5F998A,6265226,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
kanameojisan,Male,Human,387,5FA059,6266969,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Kiryuuzero,Male,Human,401,5FA114,6267156,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Rhysis,Male,Human,28195,5fa141,6267201,Alexina,2024-01-01 09:31:49.397812,2024-01-02 08:13:46.465317
Setsuyuri,Female,Elf,31101,5fa3db,6267867,Alexina,2024-01-01 09:31:49.397812,2024-01-02 02:31:29.539932
lovetrinity,Female,Human,4288,5FA683,6268547,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Assi,Female,Human,43679,5FA93E,6269246,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
stellavitae,Female,Human,21862,5FA9E8,6269416,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
kenside,Male,Human,21488,5FAA61,6269537,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Hlkari,Female,Elf,2096,5FABB7,6269879,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Sakurahanabi,Female,Human,7001,5FAC75,6270069,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Iink911,Male,Elf,5509,5FB537,6272311,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Nikki54756,Female,Human,24197,5FB57B,6272379,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
midnight1573,Female,Human,6237,5fb57c,6272380,Alexina,2024-01-01 09:32:55.819246,2024-01-02 02:31:29.539932
Shinkuhime,Female,Elf,372,5FB60F,6272527,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Kaitoijisama,Male,Elf,368,5FB613,6272531,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Darkseiryuu,Male,Giant,358,5FB619,6272537,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Lightsuzaku,Female,Giant,368,5FB620,6272544,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Faerdhin,Male,Human,26165,5fbd39,6274361,Alexina,2024-01-01 09:32:55.819246,2024-01-02 07:03:33.287510
Megumint,Female,Human,52479,5FBE3E,6274622,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Kiremekoneko,Male,Human,44942,5FBFAE,6274990,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
anmitsuhime,Female,Elf,366,5FC092,6275218,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Khristell,Female,Human,377,5FC190,6275472,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Taechyon,Male,Human,373,5FC1A2,6275490,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
WKPaladin,Male,Human,41962,5FC269,6275689,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Luabi+Alexina,Female,Human,2099,5FC480,6276224,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Ruigi,Male,Human,19905,5fc610,6276624,Alexina,2024-01-01 09:31:49.397812,2024-01-02 07:03:33.287510
Nurnadael+Alexina,Female,Elf,15334,5FC7EA,6277098,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Cherrubo,Female,Human,21748,5fc868,6277224,Alexina,2024-01-01 09:31:49.397812,2024-01-02 08:13:46.465317
Wiggless,Male,Human,32417,5FCD96,6278550,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
cooldude3043,Female,Human,15305,5FCDD8,6278616,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Dragoro+Alexina,Female,Human,24170,5FD016,6279190,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Swords2346+Alexina,Male,Human,22764,5FD079,6279289,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
anthony12,Male,Human,20515,5FD5B7,6280631,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Koisuke,Male,Human,27519,5FD858,6281304,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Zulini+Alexina,Female,Human,5077,5FDA99,6281881,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Kaijutaiyou,Male,Human,25989,5FDBC2,6282178,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
KALAVOSO,Male,Human,5191,5FDD8E,6282638,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Sugarmoe,Female,Human,406,5FDE88,6282888,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Aliceadelia,Female,Human,377,5FDE8C,6282892,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Cheesechip,Male,Human,724,5FDE91,6282897,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Linalae,Female,Elf,28140,5FDF83,6283139,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Oolongcha,Male,Elf,8573,5FE125,6283557,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Doodlebunbun,Female,Elf,48819,5FE169,6283625,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
VAVAEH,Female,Elf,6107,5FE212,6283794,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Heoi,Male,Elf,1061,5FE376,6284150,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Mimellia,Female,Human,21237,5FE65A,6284890,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Darmanitan,Male,Human,21105,5fe65c,6284892,Alexina,2024-01-02 08:13:46.465317,2024-01-02 08:13:46.465317
UNAT,Male,Human,6900,5FE672,6284914,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Kyomiku,Male,Human,55723,5fe78d,6285197,Alexina,2024-01-01 09:31:49.397812,2024-01-02 02:31:29.539932
Suzutsukie,Female,Human,710,5FE9F8,6285816,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Unstinting,Female,Human,31035,5FEBC8,6286280,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
SG011,Female,Human,21408,5FED17,6286615,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Michellanie,Female,Human,21366,5FED1B,6286619,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Tsukicake,Male,Human,468,5FED30,6286640,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
bobotea,Male,Human,22517,5FED4F,6286671,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Puddingvibes,Male,Human,48216,5FEF5A,6287194,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Lunapudding,Female,Human,54494,5FEFDB,6287323,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Tsunaiyoshi,Male,Human,30909,5FEFFA,6287354,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
robertogatsu,Male,Human,30262,5FF16B,6287723,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
surrona,Female,Human,25750,5FF17C,6287740,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Lymyzy,Female,Human,13507,5FF321,6288161,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Rhedyne,Female,Human,32161,5FF35F,6288223,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Pheonixfera,Female,Human,22839,5FF542,6288706,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Neosblade,Male,Human,19558,5FF60E,6288910,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
sexyfunboy,Male,Human,3981,5FF8DD,6289629,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Mekutu,Female,Human,52211,5FF9FF,6289919,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Griffang,Female,Human,5994,5ffa67,6290023,Alexina,2024-01-02 02:30:10.968146,2024-01-02 02:31:29.539932
Suyaa,Female,Elf,12038,5FFC2E,6290478,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Secret,Female,Human,45499,5FFC46,6290502,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Dracules,Male,Elf,19751,5FFD06,6290694,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Slenderman66,Male,Human,21261,5ffd8d,6290829,Alexina,2024-01-01 09:32:55.819246,2024-01-02 02:31:29.539932
Masterpuppet,Male,Elf,25929,600125,6291749,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Alldvine,Male,Human,31671,600240,6292032,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Neafryn,Male,Elf,52198,6003CA,6292426,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Syrr,Female,Elf,20654,600484,6292612,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Kazuyakirito,Male,Human,400,6004A0,6292640,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Yukkiasunaa,Female,Human,375,6004A3,6292643,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
LOOKits,Male,Human,9054,6004F9,6292729,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Kyunziu,Female,Human,52248,600531,6292785,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Ririria,Female,Elf,23442,600687,6293127,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Luvsy,Female,Human,44578,6008A8,6293672,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
dearbia,Female,Human,3272,600A40,6294080,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Albain,Male,Human,54958,600b7d,6294397,Alexina,2024-01-01 09:31:49.397812,2024-01-02 07:03:33.287510
Yemaya+Alexina,Female,Elf,7222,600C2D,6294573,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Mercbenz1212,Male,Human,4227,600C6D,6294637,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Praeludium+Alexina,Female,Human,10999,600CF9,6294777,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Kazukiri+Alexina,Male,Human,660,6010F4,6295796,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Evernal,Male,Human,33507,6012A3,6296227,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Uolkh,Male,Human,24007,6013C9,6296521,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Jya,Male,Elf,29031,601456,6296662,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
IAldianl,Male,Human,26485,6014E6,6296806,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Scoopz+Alexina,Female,Human,37873,6014ec,6296812,Alexina,2024-01-01 09:31:49.397812,2024-01-02 07:03:33.287510
Amatsuratsu,Male,Human,25600,601BAC,6298540,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Mckenzi,Female,Giant,4135,601C44,6298692,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
altirer,Female,Giant,7866,601D48,6298952,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Hindel,Male,Elf,29616,601d4a,6298954,Alexina,2024-01-01 09:31:49.397812,2024-01-02 02:31:29.539932
Zelfal+Alexina,Female,Giant,61653,601F8B,6299531,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Phantomxii,Male,Human,28324,602090,6299792,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Allybean,Female,Giant,66427,602119,6299929,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Chazmeister,Male,Elf,5117,602182,6300034,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
SRQN,Male,Human,42057,60219A,6300058,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Raikael,Female,Human,25017,602309,6300425,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Rebrand,Female,Human,48633,602483,6300803,Alexina,2024-01-01 09:31:49.397812,2024-01-02 07:03:33.287510
misstanker,Female,Human,37309,60255E,6301022,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Kuvishigi,Male,Human,24880,6028B1,6301873,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Keroberotsu,Female,Elf,52885,602921,6301985,Alexina,2024-01-01 09:31:49.397812,2024-01-02 02:31:29.539932
Kitsurii,Female,Human,40002,602a08,6302216,Alexina,2024-01-01 09:31:49.397812,2024-01-02 02:31:29.539932
Lucro,Male,Human,53965,602A17,6302231,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Epickristy,Female,Human,28548,602A29,6302249,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
ilust00,Male,Human,57015,602AC8,6302408,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Heyseuss,Male,Human,25034,602CC4,6302916,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Kurami9+Alexina,Female,Elf,69987,602DDD,6303197,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Daiszz,Female,Elf,31638,6030C8,6303944,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Missidelia,Female,Human,11593,60362B,6305323,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Vanillux,Female,Human,6062,603A86,6306438,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Creamywaffle,Female,Giant,236,603A95,6306453,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
navasora,Male,Human,22799,604019,6307865,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Ammariya,Female,Human,31400,604233,6308403,Alexina,2024-01-01 09:31:49.397812,2024-01-02 07:03:33.287510
Kirby189,Female,Human,34684,604B3E,6310718,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Engelvonrach,Female,Human,55986,60510E,6312206,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Extrude+Alexina,Male,Human,20717,6059A2,6314402,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Xerter+Alexina,Male,Human,48737,605DF6,6315510,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Eruruw,Female,Human,26075,605E07,6315527,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Kelta+Alexina,Female,Elf,1804,605E4C,6315596,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Yukisawa,Female,Human,22138,60605C,6316124,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Kubaro,Male,Human,27691,606149,6316361,Alexina,2024-01-01 09:31:49.397812,2024-01-02 02:31:29.539932
Nyankoiix,Male,Human,31683,60678D,6317965,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Larkd,Male,Elf,7773,6067F1,6318065,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Bunnibuu,Female,Elf,27179,606820,6318112,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Aniyka,Female,Human,21815,606849,6318153,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Swingz,Female,Human,9271,606920,6318368,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Kuroimist,Male,Human,39426,6069DA,6318554,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Camazotz,Male,Human,31550,606C0C,6319116,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
somez012+Alexina,Male,Human,23045,606E48,6319688,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Aibunny,Female,Human,12816,606E4D,6319693,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Yoshidaharui,Male,Human,383,60718C,6320524,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Typhorion,Male,Human,2672,60756F,6321519,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
ELVIRAamyjo,Female,Elf,892,607983,6322563,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Rdark,Male,Human,44847,607C31,6323249,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
Wuw,Female,Human,56939,607E1D,6323741,Alexina,2024-01-01 09:31:49.397812,2024-01-01 09:31:49.397812
